t,skew,phase,vpp,filt,avg,amp,rms
1759793193.2957256,-0.5852,338.935,0.544792,0.60469,0.457734,0.266042,0.06608543
1759793193.4693985,9.4255,339.318,0.548958,0.60443,0.463828,0.240625,0.06639213
1759793193.555129,9.4356,339.681,0.5625,0.61367,0.471745,0.240625,0.06639213
1759793193.71398,-0.5551,340.01800000000003,0.554167,0.60638,0.462578,0.275286,0.06605666
1759793194.8435385,-0.8350000000000001,329.939,0.559375,0.6112,0.472656,0.292734,0.06662693
1759793195.9646642,-0.9499000000000001,325.803,0.59375,0.62292,0.462526,0.273932,0.06638897
1759793196.1500936,9.060500000000001,326.179,0.614583,0.6362,0.470495,0.273125,0.06671047
1759793196.339073,-0.9299,326.528,0.558333,0.60182,0.46112,0.272891,0.06642595
1759793196.5255845,9.080599999999999,326.9,0.548958,0.60625,0.469922,0.279844,0.06668431
1759793196.700488,9.080599999999999,326.9,0.548958,0.63542,0.461094,0.252031,0.06642941
1759793196.8767512,-0.9100999999999999,327.238,0.623958,0.63542,0.469922,0.266042,0.0667776
1759793196.9620478,9.1007,327.619,0.773958,0.69831,0.469922,0.266042,0.0667776
1759793197.122429,-0.895,327.778,0.592708,0.62773,0.463281,0.272786,0.06659632
1759793197.2033434,-0.895,327.778,0.592708,0.62773,0.463281,0.272786,0.06659632
1759793197.3397405,9.1206,328.34,0.561458,0.61315,0.470964,0.265911,0.06688615
1759793197.527217,9.1206,328.34,0.576042,0.62383,0.466172,0.279661,0.06671056
1759793197.7052274,-0.8701,328.676,0.576042,0.61823,0.471094,0.265026,0.06698819
1759793197.8794663,9.1405,329.06,0.558333,0.61823,0.471094,0.305208,0.06675057
1759793198.0734725,-0.8449,329.585,0.975,0.77773,0.466615,0.305208,0.067132
1759793198.2568872,9.165700000000001,329.961,0.721875,0.67917,0.471094,0.28599,0.06696093
1759793198.3446014,-0.8301,330.116,0.558333,0.61966,0.468125,0.305469,0.06696093
1759793198.480683,9.180499999999999,330.501,0.707292,0.67214,0.472734,0.252005,0.06736379
1759793198.6737673,9.180499999999999,330.501,0.558333,0.61836,0.468958,0.284844,0.06709829
1759793198.851518,9.205599999999999,330.838,0.738542,0.67799,0.47237,0.297526,0.06744374
1759793199.0258763,9.205599999999999,331.399,0.557292,0.61393,0.48099,0.291563,0.0677172
1759793199.1067798,9.2063,331.428,0.557292,0.61393,0.48099,0.291563,0.0677172
1759793199.2646854,-0.7850999999999999,331.737,0.564583,0.61901,0.470833,0.312266,0.06742072
1759793199.4194803,9.230500000000001,332.298,0.564583,0.61914,0.481146,0.285703,0.06771651
1759793199.5960653,9.230500000000001,332.298,0.558333,0.61784,0.471224,0.291823,0.06741156
1759793199.783866,-0.7622,332.564,0.558333,0.61784,0.471224,0.292214,0.06774286
1759793199.8656037,9.2505,333.019,0.56875,0.625,0.478932,0.292214,0.06774286
1759793200.0393975,-0.7351000000000001,333.019,0.572917,0.62682,0.468411,0.279063,0.06745994
1759793200.230959,-0.7351000000000001,333.537,0.572917,0.62682,0.468411,0.279089,0.06782257
1759793200.4064844,9.275500000000001,333.918,0.583333,0.6319,0.469219,0.258958,0.06750654
1759793200.4908407,-0.718,334.156,0.55625,0.6125,0.469219,0.258958,0.06750654
1759793200.62061,9.2855,334.264,0.575,0.62174,0.477266,0.272266,0.06779826
1759793200.8153074,9.2855,334.264,0.578125,0.63073,0.472917,0.265417,0.06757947
1759793200.9911418,9.315999999999999,334.798,0.580208,0.62839,0.479922,0.272474,0.06789797
1759793201.1804538,9.315999999999999,335.359,0.592708,0.63398,0.487292,0.292031,0.06821913
1759793201.374758,9.3255,335.719,0.682292,0.66211,0.476849,0.245495,0.06797279
1759793201.5553577,9.340599999999998,335.879,0.627083,0.64674,0.484479,0.30487,0.06829329
1759793201.731355,9.3505,336.26,0.75,0.69544,0.492057,0.298229,0.06866839
1759793201.9307635,9.3505,336.62,0.75,0.69544,0.482057,0.279115,0.06828392
1759793202.116932,-0.64,336.95799999999997,0.863542,0.74479,0.489557,0.292422,0.06868309
1759793202.2955806,9.3805,337.698,0.58125,0.62917,0.499219,0.313177,0.06891566
1759793202.4892488,9.3805,337.698,0.58125,0.63932,0.487318,0.271979,0.06855755
1759793202.6658518,-0.6151000000000001,337.858,0.573958,0.62174,0.495286,0.258464,0.06876251
1759793202.8373802,9.3956,338.241,0.573958,0.62174,0.495286,0.258464,0.06839887
1759793202.9287074,-0.5951,338.577,0.56875,0.62539,0.483438,0.245313,0.06839887
1759793203.0680935,9.4205,339.139,0.567708,0.62409,0.491719,0.251797,0.06863885
1759793203.2539835,-0.5699000000000001,339.487,0.565625,0.62005,0.481068,0.282865,0.06832008
1759793203.475006,9.4355,339.487,0.582292,0.63281,0.491094,0.265052,0.06860262
1759793203.6488433,-0.5551,340.01800000000003,0.570833,0.62852,0.480625,0.278516,0.06831395
1759793204.7551076,9.1656,329.96,0.58125,0.63411,0.492214,0.271849,0.06898436
1759793205.8973038,9.0655,326.358,0.580208,0.63737,0.485417,0.278229,0.0688389
1759793206.0814738,9.0655,326.358,0.580208,0.62773,0.476875,0.265573,0.06852165
1759793206.2723296,-0.9301,326.516,0.577083,0.62773,0.485339,0.279089,0.06888538
1759793206.4456756,9.0856,327.082,0.944792,0.78047,0.479271,0.279141,0.0686399
1759793206.5294616,-0.9051,327.416,0.575,0.63451,0.479271,0.279141,0.0686399
1759793206.6692767,9.1062,327.825,0.577083,0.62721,0.485677,0.291458,0.06887452
1759793206.8608012,-0.8852000000000001,328.138,0.6375,0.62331,0.480964,0.292344,0.06858567
1759793207.0370035,9.1255,328.518,0.572917,0.62474,0.485859,0.284089,0.06884605
1759793207.2260673,9.1255,328.518,0.572917,0.6388,0.48125,0.265703,0.06864236
1759793207.4132822,-0.8651000000000001,328.856,0.5875,0.6306,0.486094,0.272031,0.06889865
1759793207.5933633,9.150500000000001,329.142,0.591667,0.63672,0.497135,0.310599,0.06912922
1759793207.7737114,9.150500000000001,329.418,0.591667,0.63672,0.485208,0.27276,0.06880767
1759793207.9608524,-0.8401,329.757,0.588542,0.63503,0.485208,0.279375,0.06910134
1759793208.1414173,9.1705,330.14,0.584375,0.63242,0.49487,0.312839,0.06879599
1759793208.229684,-0.8201,330.478,0.583333,0.64102,0.483958,0.312839,0.06879599
1759793208.3901713,9.1905,330.859,0.602083,0.64609,0.492943,0.27901,0.06915291
1759793208.5526073,-0.8001,331.198,0.575,0.62839,0.48388,0.338516,0.06885893
1759793208.731359,9.2106,331.198,0.592708,0.63789,0.493411,0.298385,0.06922448
1759793208.9159834,9.2106,331.581,0.592708,0.63789,0.484089,0.279375,0.06893391
1759793209.1142912,-0.7749,332.106,0.590625,0.6207,0.492526,0.278516,0.06926352
1759793209.292408,9.230500000000001,332.298,0.6,0.64479,0.484453,0.279297,0.06896703
1759793209.489467,-0.755,332.819,0.594792,0.64479,0.490964,0.26,0.0692944
1759793209.6820762,9.2555,333.198,0.583333,0.64284,0.487135,0.272682,0.0690403
1759793209.8545642,-0.74,333.36,0.591667,0.64466,0.489635,0.27151,0.06940282
1759793209.9503624,9.270499999999998,333.74,0.615625,0.65664,0.489635,0.27151,0.06940282
1759793210.0916495,-0.7200000000000001,334.078,0.595833,0.64674,0.488099,0.279427,0.0691252
1759793210.2680135,-0.713,334.336,0.583333,0.62943,0.497813,0.305703,0.06889601
1759793210.4415972,-0.713,334.336,0.583333,0.64466,0.486901,0.29276,0.06918758
1759793210.6229398,9.3055,334.999,0.597917,0.64466,0.486901,0.29276,0.06900776
1759793210.709764,-0.6901,335.157,0.744792,0.70091,0.494844,0.286094,0.06900776
1759793210.8455465,9.322799999999999,335.622,0.588542,0.64206,0.48625,0.29651,0.06927011
1759793211.0383594,9.322799999999999,335.622,0.582292,0.63411,0.494297,0.299219,0.06896809
1759793211.2216713,9.3405,336.258,0.592708,0.64518,0.487891,0.271797,0.06927356
1759793211.3949063,9.3405,336.258,0.592708,0.68411,0.49474,0.279531,0.06910846
1759793211.5740917,-0.6501,336.596,0.691667,0.68411,0.49474,0.305859,0.06940028
1759793211.763744,9.3605,336.978,0.594792,0.64674,0.489714,0.279609,0.06913985
1759793211.8478334,-0.6301,337.317,0.59375,0.64128,0.494479,0.279609,0.06913985
1759793211.9918845,9.3805,337.699,0.5875,0.64518,0.489297,0.306458,0.06944474
1759793212.2002244,-0.6101,338.037,0.585417,0.63477,0.493932,0.266224,0.06915322
1759793212.360104,9.4005,338.419,0.597917,0.64661,0.489688,0.290755,0.06945755
1759793212.5429995,9.4005,338.419,0.583333,0.62917,0.492891,0.285313,0.06915095
1759793212.7414026,-0.5950000000000001,338.578,0.583333,0.62917,0.489505,0.299167,0.0694551
1759793212.9183812,9.4205,339.14,0.591667,0.64453,0.493411,0.299557,0.06919222
1759793213.092681,-0.5701,339.478,0.591667,0.64453,0.493411,0.298958,0.06940148
1759793213.1836069,9.4363,339.708,0.5875,0.63789,0.490313,0.298958,0.06940148
1759793213.3223088,-0.5551,340.017,0.584375,0.63633,0.493151,0.299193,0.06910746
1759793214.4460487,9.1605,329.779,0.722917,0.68737,0.49474,0.299896,0.06947568
1759793215.581732,-0.9399000000000001,326.165,0.838542,0.7276,0.487813,0.292318,0.06851595
1759793215.7503903,-0.9351,326.337,0.565625,0.63073,0.495833,0.259583,0.06822708
1759793215.94616,-0.9351,326.337,0.579167,0.6306,0.485078,0.252917,0.06841051
1759793216.1383848,-0.9150999999999999,326.72,0.583333,0.62813,0.494323,0.279141,0.06810814
1759793216.317355,9.0955,327.439,0.572917,0.62526,0.484557,0.266094,0.06828446
1759793216.5102537,9.0955,327.439,0.572917,0.62122,0.491979,0.262031,0.06791822
1759793216.6888227,-0.8931,327.852,0.585417,0.63346,0.481536,0.266094,0.06818199
1759793216.8657217,9.1213,328.366,0.579167,0.63047,0.487526,0.26625,0.06844701
1759793217.0522556,9.1255,328.518,0.579167,0.63047,0.487526,0.26625,0.06811615
1759793217.2371566,-0.8651000000000001,328.858,0.578125,0.62813,0.486536,0.279479,0.0683899
1759793217.4097211,9.1405,329.059,0.572917,0.6293,0.486536,0.265208,0.0686983
1759793217.4980724,9.1555,329.599,0.607292,0.64167,0.493854,0.265208,0.0686983
1759793217.64323,-0.8351,329.938,0.576042,0.62878,0.481927,0.299505,0.06828881
1759793217.8213995,9.1814,330.502,0.942708,0.77487,0.490755,0.299505,0.06854232
1759793217.998308,9.1814,330.502,0.601042,0.64036,0.479948,0.283594,0.06822621
1759793218.2054474,-0.8151,330.657,0.601042,0.64036,0.479948,0.279844,0.06847008
1759793218.287022,9.1905,330.858,0.575,0.6293,0.489427,0.279844,0.06847008
1759793218.4465966,-0.7950999999999999,331.377,0.577083,0.63099,0.478932,0.292656,0.06817485
1759793218.6351023,-0.7950999999999999,331.377,0.577083,0.62031,0.487682,0.259948,0.06832793
1759793218.8139038,9.2191,331.849,0.571875,0.62695,0.478359,0.292891,0.06802021
1759793218.9847908,-0.7751,332.097,0.580208,0.62695,0.478359,0.292891,0.06826438
1759793219.0725513,9.2405,332.66,0.573958,0.62878,0.487474,0.272083,0.06826438
1759793219.2520304,-0.755,332.819,0.577083,0.63438,0.478385,0.279271,0.06796844
1759793219.404774,9.2555,333.2,0.573958,0.6276,0.486536,0.245521,0.06818552
1759793219.596851,-0.735,333.2,0.919792,0.76654,0.479766,0.312995,0.06789118
1759793219.7901275,9.275500000000001,333.92,0.571875,0.63281,0.48612,0.245677,0.06818495
1759793219.97185,-0.7129000000000001,334.337,0.563542,0.62018,0.478932,0.259323,0.06791122
1759793220.14561,-0.7051,334.617,0.578125,0.625,0.485469,0.293073,0.06770305
1759793220.343763,-0.7051,334.617,0.578125,0.61979,0.47612,0.266016,0.06793899
1759793220.5252964,-0.6851,334.819,0.575,0.63151,0.485885,0.279583,0.06773399
1759793220.700038,-0.6851,335.336,0.575,0.63112,0.477891,0.306068,0.06799004
1759793220.7833207,9.320500000000001,335.539,0.579167,0.63112,0.477891,0.306068,0.06799004
1759793220.9206705,-0.665,336.058,0.619792,0.64023,0.483724,0.253099,0.06774347
1759793221.1018777,9.345600000000001,336.44,0.573958,0.62839,0.477266,0.272083,0.06800371
1759793221.2838502,9.345600000000001,336.44,0.566667,0.6224,0.482682,0.259766,0.0676608
1759793221.4719565,-0.6449999999999999,336.779,0.566667,0.62161,0.478281,0.320443,0.06792603
1759793221.6439235,9.3656,337.16,0.569792,0.62161,0.481745,0.298281,0.06760859
1759793221.7335892,-0.6301,337.317,0.567708,0.62174,0.481745,0.298281,0.06760859
1759793221.861127,9.3805,337.698,0.579167,0.63021,0.478359,0.268984,0.06784233
1759793222.0448332,9.3805,337.698,0.580208,0.62917,0.481042,0.273021,0.06755647
1759793222.2334297,-0.6,338.037,0.565625,0.61901,0.489141,0.259766,0.06728446
1759793222.4108417,9.4155,338.398,0.566667,0.62526,0.478438,0.259505,0.06746775
1759793222.5961924,9.4155,338.959,0.865625,0.74557,0.480859,0.266563,0.06773228
1759793222.76924,9.4306,339.317,0.573958,0.62344,0.489375,0.268568,0.06795493
1759793222.9515915,9.4306,339.5,0.573958,0.62344,0.489375,0.253099,0.06752999
1759793223.145568,-0.5599999999999999,339.839,0.555208,0.61862,0.485729,0.273177,0.06775862
1759793223.3241687,9.4505,340.218,0.60625,0.64115,0.485729,0.266589,0.06739437
1759793224.4801824,9.1555,329.599,0.598958,0.63411,0.473359,0.299531,0.06708568
1759793225.6067848,-0.9451,325.977,0.560417,0.61979,0.481927,0.272917,0.06624014
1759793225.8117135,-0.9451,325.977,0.560417,0.62135,0.472891,0.262813,0.06648912
1759793225.989211,-0.9201,326.878,0.7,0.66536,0.480495,0.292526,0.06628355
1759793226.1643035,-0.9201,326.878,0.548958,0.60625,0.487188,0.299505,0.0660575
1759793226.363264,-0.9201,326.878,0.548958,0.62018,0.475703,0.27875,0.0663289
1759793226.5484366,-0.8951,327.259,0.641667,0.64688,0.482604,0.253281,0.06615015
1759793226.728111,-0.8901,327.95799999999997,0.566667,0.61979,0.488099,0.286276,0.06598686
1759793226.9158802,-0.8901,327.95799999999997,0.566667,0.61953,0.475911,0.306016,0.06623671
1759793227.0908294,9.1255,328.518,0.570833,0.61367,0.482057,0.252448,0.06602383
1759793227.2720048,-0.8651000000000001,328.85699999999997,0.559375,0.61367,0.482057,0.272786,0.06616923
1759793227.3578277,9.1413,329.088,0.5625,0.60859,0.471641,0.272786,0.06616923
1759793227.513217,-0.85,329.399,0.552083,0.61393,0.479818,0.245078,0.06593214
1759793227.6747813,9.1606,329.758,0.916667,0.7612,0.469766,0.243906,0.06620094
1759793227.8457975,9.1606,329.758,0.916667,0.7612,0.47776,0.281458,0.06595906
1759793227.9304156,-0.8301,330.117,0.555208,0.6125,0.47776,0.281458,0.06595906
1759793228.071922,9.180499999999999,330.498,0.551042,0.60768,0.467813,0.292526,0.06619307
1759793228.2450864,-0.8051,331.017,0.559375,0.6112,0.474271,0.265052,0.06596214
1759793228.4198568,-0.8051,331.017,0.559375,0.6112,0.464974,0.249089,0.06624881
1759793228.6135652,9.205599999999999,331.401,0.566667,0.62318,0.464974,0.265391,0.06595755
1759793228.78433,-0.7801,331.918,0.555208,0.61224,0.473516,0.265391,0.06622438
1759793228.8718412,9.220600000000001,331.94,0.554167,0.6181,0.46487,0.32013,0.06622438
1759793229.0331833,-0.775,332.099,0.557292,0.6125,0.472474,0.252943,0.06593761
1759793229.2013454,9.2405,332.659,0.555208,0.60534,0.46651,0.246615,0.06617661
1759793229.3788707,9.2555,333.198,0.555208,0.6099,0.475234,0.339714,0.06643715
1759793229.5776985,9.2555,333.198,0.557292,0.60898,0.466615,0.286432,0.06619767
1759793229.76603,9.270499999999998,333.739,0.561458,0.61315,0.474219,0.252734,0.06648464
1759793229.940082,-0.7201,333.739,0.557292,0.61576,0.464896,0.259427,0.06619858
1759793230.1429195,-0.7201,334.077,0.557292,0.61576,0.472083,0.257083,0.06646726
1759793230.2230783,9.291300000000001,334.488,0.553125,0.61029,0.472083,0.257083,0.06646726
1759793230.391427,-0.6951,334.978,0.553125,0.6099,0.463516,0.25612,0.06616653
1759793230.5806444,-0.6951,334.978,0.55625,0.61302,0.471354,0.286354,0.06640623
1759793230.7634735,9.3156,335.36,0.572917,0.61563,0.464271,0.239792,0.06617692
1759793230.9396079,-0.6700999999999999,335.696,0.560417,0.61107,0.473021,0.279297,0.0659502
1759793231.1187603,-0.6700999999999999,335.878,0.560417,0.61107,0.473021,0.260469,0.06615407
1759793231.3037412,9.3405,336.258,0.552083,0.61055,0.464089,0.260469,0.06592788
1759793231.387507,-0.6501,336.598,0.558333,0.60898,0.472448,0.293021,0.06592788
1759793231.5231261,9.3605,336.98,0.55,0.61224,0.465547,0.286406,0.06618416
1759793231.722527,-0.6301,336.98,0.552083,0.60859,0.471667,0.264323,0.0659208
1759793231.900636,9.3797,337.627,0.546875,0.60638,0.465885,0.266484,0.06617049
1759793232.0743806,9.3797,337.627,0.560417,0.61784,0.47013,0.259531,0.06586614
1759793232.2575197,-0.6101,338.036,0.560417,0.61784,0.47013,0.259531,0.06616263
1759793232.3449426,9.4005,338.419,0.708333,0.67305,0.466146,0.283594,0.06616263
1759793232.4691317,-0.5851,338.937,0.601042,0.62995,0.469688,0.26651,0.0659583
1759793232.6448076,-0.5851,338.937,0.548958,0.60247,0.465495,0.262813,0.06613965
1759793232.8336098,9.4229,339.207,0.548958,0.60247,0.465495,0.262813,0.06582267
1759793233.0109828,-0.575,339.299,0.548958,0.61276,0.469245,0.299427,0.06607225
1759793233.1864731,9.4405,339.859,0.552083,0.60885,0.466536,0.299427,0.06629689
1759793233.2765503,9.4505,340.218,0.551042,0.60898,0.47487,0.265729,0.06629689
1759793234.3735075,9.180499999999999,330.5,0.548958,0.61068,0.46849,0.293203,0.06607892
1759793235.5038815,9.0655,326.359,0.548958,0.60612,0.463073,0.259792,0.06574033
1759793235.6752946,-0.9198000000000001,326.888,0.676042,0.64857,0.471432,0.293021,0.06553862
1759793235.8449724,-0.9100999999999999,327.238,0.548958,0.60651,0.47737,0.299036,0.06533362
1759793236.0215385,-0.9100999999999999,327.238,0.548958,0.60651,0.465885,0.285964,0.06548426
1759793236.2040267,9.100499999999998,327.617,0.542708,0.59505,0.472708,0.259349,0.06528016
1759793236.2859218,-0.8901,327.957,0.564583,0.61016,0.472708,0.259349,0.06528016
1759793236.4162009,9.1205,328.337,0.546875,0.60456,0.4625,0.264479,0.06543258
1759793236.5992138,9.1205,328.337,0.546875,0.62188,0.469714,0.23974,0.0652601
1759793236.7793164,-0.8701,328.677,0.597917,0.62188,0.459219,0.278021,0.0654275
1759793236.9533384,9.1355,328.879,0.540625,0.60065,0.459219,0.278021,0.0651855
1759793237.0370362,-0.8450000000000001,329.584,0.945833,0.76732,0.466849,0.24599,0.0651855
1759793237.1778367,-0.8400000000000001,329.765,0.978125,0.77669,0.474375,0.239948,0.06506432
1759793237.3572147,9.170599999999999,330.143,0.767708,0.6875,0.463776,0.259401,0.06532916
1759793237.530469,9.170599999999999,330.143,0.767708,0.60169,0.471719,0.273099,0.06510716
1759793237.6128006,-0.8251000000000001,330.298,0.54375,0.60169,0.471719,0.273099,0.06510716
1759793237.764579,9.1905,330.86,0.538542,0.59948,0.460599,0.279583,0.06531993
1759793237.9264596,-0.805,331.019,0.542708,0.60625,0.469792,0.286016,0.06508603
1759793238.100618,-0.805,331.019,0.542708,0.60924,0.459193,0.259766,0.06536604
1759793238.2873545,9.2055,331.399,0.55,0.60924,0.459193,0.259766,0.06510022
1759793238.3702912,-0.7850999999999999,331.737,0.532292,0.59753,0.466589,0.241875,0.06510022
1759793238.503519,9.225499999999998,332.118,0.546875,0.60326,0.457083,0.278385,0.06533451
1759793238.6825871,-0.7649999999999999,332.118,0.669792,0.64766,0.464688,0.279635,0.06511697
1759793238.872752,-0.7649999999999999,332.45799999999997,0.669792,0.60534,0.457656,0.286302,0.06536023
1759793239.0523713,9.2575,332.839,0.541667,0.60039,0.465286,0.286172,0.06555497
1759793239.231023,9.2575,333.27,0.541667,0.60039,0.457552,0.253099,0.06527836
1759793239.4193108,-0.7351000000000001,333.538,0.538542,0.6013,0.46388,0.266484,0.06553015
1759793239.5003498,9.2805,334.1,0.584375,0.61628,0.46388,0.266484,0.06553015
1759793239.6277335,-0.7151,334.258,0.541667,0.59805,0.458385,0.273021,0.0651874
1759793239.8146222,-0.7151,334.258,0.541667,0.60872,0.462578,0.299844,0.06543168
1759793239.9900634,9.2955,334.64,0.544792,0.79375,0.458281,0.294948,0.06517321
1759793240.0734003,-0.695,334.983,1.01875,0.79375,0.458281,0.294948,0.06517321
1759793240.1944928,9.320500000000001,335.539,0.738542,0.6763,0.463125,0.279948,0.06546728
1759793240.3827524,9.320500000000001,335.539,0.738542,0.59518,0.459479,0.286302,0.06515981
1759793240.577809,-0.675,335.699,0.536458,0.59505,0.461719,0.299323,0.06536066
1759793240.7508903,9.3356,336.082,0.538542,0.6026,0.458542,0.285234,0.06508569
1759793240.9386458,-0.6551,336.418,0.55,0.6026,0.458542,0.285234,0.06532013
1759793241.02012,9.3505,336.619,0.547917,0.6043,0.461172,0.299219,0.06532013
1759793241.1514828,-0.6351,337.138,0.546875,0.60391,0.456849,0.250182,0.0650525
1759793241.3384724,-0.6351,337.138,0.545833,0.60143,0.459115,0.27974,0.06535498
1759793241.5244617,9.3755,337.519,0.538542,0.59635,0.456615,0.253099,0.06507856
1759793241.699379,-0.6201,337.677,0.538542,0.59635,0.456615,0.289688,0.06532778
1759793241.7861695,9.3955,338.239,0.5375,0.59883,0.459245,0.289688,0.06532778
1759793241.9440944,9.4055,338.6,0.655208,0.64036,0.467188,0.246146,0.06560123
1759793242.1082678,-0.585,338.938,0.542708,0.59297,0.457448,0.258724,0.06528182
1759793242.298393,-0.585,338.938,0.541667,0.60247,0.465495,0.253021,0.06555246
1759793242.493734,9.4355,339.679,0.541667,0.60508,0.472318,0.258594,0.06580168
1759793242.665642,-0.5601,339.838,0.540625,0.59596,0.461406,0.266198,0.0654569
1759793242.8401937,-0.5601,339.838,0.540625,0.6026,0.468359,0.239479,0.06567042
1759793243.0410368,9.4563,340.427,0.542708,0.6026,0.468359,0.292786,0.06527514
1759793244.1917841,-0.83,330.118,0.540625,0.59714,0.453021,0.259635,0.06483332
1759793245.320572,9.067499999999999,326.431,0.535417,0.59297,0.451589,0.271667,0.06445153
